snapped_at,,bitcoin,ethereum,binancecoin,solana,cardano,xrp,polkadot,dogecoin,avalanche,litecoin
2022-02-08 00:00:00+00:00,cardano,0.7014524016154844,0.66174528286583,0.6546842633694052,0.6300686776524882,0.9999999999999981,0.6876500212745116,0.6688143353136915,0.6036625409309814,0.4899173531358363,0.7522048256152001
2022-02-08 00:00:00+00:00,xrp,0.7611793568232278,0.7521307512423866,0.7372748688257584,0.6507068971013336,0.6876500212745116,0.9999999999999996,0.6935012277198344,0.7011317446421432,0.6297203180491329,0.7673427994795338
2022-02-08 00:00:00+00:00,polkadot,0.8174678186747534,0.7990906050224846,0.7875531717093869,0.7457727156063502,0.6688143353136915,0.6935012277198344,0.9999999999999967,0.6896101008730567,0.6313803078587056,0.7828541975457066
2022-02-08 00:00:00+00:00,dogecoin,0.736840105152806,0.6752606626007542,0.7103107555156456,0.6050501844865229,0.6036625409309814,0.7011317446421432,0.6896101008730567,0.9999999999999679,0.5688850926982466,0.7462574982353567
2022-02-08 00:00:00+00:00,avalanche,0.6431111358019412,0.6603692992433939,0.6752080888981347,0.6804671933416003,0.4899173531358363,0.6297203180491329,0.6313803078587056,0.5688850926982466,0.9999999999999991,0.6104884909876764
2022-02-08 00:00:00+00:00,litecoin,0.8724948673224148,0.817050880084146,0.8163034693920123,0.7222904125321242,0.7522048256152001,0.7673427994795338,0.7828541975457066,0.7462574982353567,0.6104884909876764,1.0000000000000042
2022-02-09 00:00:00+00:00,bitcoin,1.0000000000000004,0.8686115355669253,0.79948124340475,0.7498039764730289,0.6977850393739539,0.7549583895577225,0.8134255884538111,0.728443862929594,0.6417234373823344,0.8721470026196879
2022-02-09 00:00:00+00:00,ethereum,0.8686115355669253,0.999999999999999,0.8699474843580824,0.8113485664843464,0.6634859149676939,0.7433959204021978,0.8009589614364534,0.6747134283482473,0.6580134124472119,0.8169589760185016
2022-02-09 00:00:00+00:00,binancecoin,0.79948124340475,0.8699474843580824,1.0000000000000004,0.7654012348709636,0.6474908756203396,0.6985625405100201,0.7838485514048935,0.7100645953761697,0.6587669866336162,0.8154820581498976
2022-02-09 00:00:00+00:00,solana,0.7498039764730289,0.8113485664843464,0.7654012348709636,1.0000000000000007,0.632145414112305,0.6350853821385527,0.7487821153809802,0.6077532139453358,0.674961169543268,0.7227814072450179
2022-02-09 00:00:00+00:00,cardano,0.6977850393739539,0.6634859149676939,0.6474908756203396,0.632145414112305,0.9999999999999978,0.6701350799301364,0.6617454175691516,0.5939341875971611,0.4847170988921034,0.75894795807692
2022-02-09 00:00:00+00:00,xrp,0.7549583895577225,0.7433959204021978,0.6985625405100201,0.6350853821385527,0.6701350799301364,0.9999999999999998,0.6718426767844824,0.6709121742522336,0.6280214635731638,0.7566635515374209
2022-02-09 00:00:00+00:00,polkadot,0.8134255884538111,0.8009589614364534,0.7838485514048935,0.7487821153809802,0.6617454175691516,0.6718426767844824,0.9999999999999967,0.6839548889496847,0.6254901706969036,0.7886884152957241
2022-02-09 00:00:00+00:00,dogecoin,0.728443862929594,0.6747134283482473,0.7100645953761697,0.6077532139453358,0.5939341875971611,0.6709121742522336,0.6839548889496847,0.9999999999999675,0.5585773440270119,0.7518435779537116
2022-02-09 00:00:00+00:00,avalanche,0.6417234373823344,0.6580134124472119,0.6587669866336162,0.674961169543268,0.4847170988921034,0.6280214635731638,0.6254901706969036,0.5585773440270119,0.9999999999999991,0.6073575676237843
2022-02-09 00:00:00+00:00,litecoin,0.8721470026196879,0.8169589760185016,0.8154820581498976,0.7227814072450179,0.75894795807692,0.7566635515374209,0.7886884152957241,0.7518435779537116,0.6073575676237843,1.000000000000004
2022-02-10 00:00:00+00:00,bitcoin,1.0000000000000002,0.8675848474502069,0.8005354233350065,0.7500223767883155,0.6980871007148912,0.7557167564224551,0.814135619405488,0.7294498860498603,0.6423268463368426,0.8691268565538124
2022-02-10 00:00:00+00:00,ethereum,0.8675848474502069,0.999999999999999,0.8707564111316837,0.8095131427526364,0.664781329203461,0.738819925979146,0.7995130974259379,0.6721363216519387,0.6586271457999657,0.8189387290978889
2022-02-10 00:00:00+00:00,binancecoin,0.8005354233350065,0.8707564111316837,1.0000000000000007,0.7649607354296396,0.6504062926614687,0.6943054190622917,0.7830281227038218,0.7075876021474662,0.6592575912703548,0.8178355308152433
2022-02-10 00:00:00+00:00,solana,0.7500223767883155,0.8095131427526364,0.7649607354296396,1.0000000000000004,0.6326956012554115,0.6347033744377398,0.7487727690685915,0.6076348268880712,0.6746811138356202,0.7201568691465184
2022-02-10 00:00:00+00:00,cardano,0.6980871007148912,0.664781329203461,0.6504062926614687,0.6326956012554115,0.9999999999999979,0.6711366681080365,0.6631005112405163,0.5954128871573197,0.48657370783597287,0.7581532813847093
2022-02-10 00:00:00+00:00,xrp,0.7557167564224551,0.738819925979146,0.6943054190622917,0.6347033744377398,0.6711366681080365,1.0,0.6704653147708654,0.6694638382092236,0.6256721583430872,0.751483701577225
2022-02-10 00:00:00+00:00,polkadot,0.814135619405488,0.7995130974259379,0.7830281227038218,0.7487727690685915,0.6631005112405163,0.6704653147708654,0.9999999999999967,0.6832065345257956,0.6251651353075227,0.7867967512377821
2022-02-10 00:00:00+00:00,dogecoin,0.7294498860498603,0.6721363216519387,0.7075876021474662,0.6076348268880712,0.5954128871573197,0.6694638382092236,0.6832065345257956,0.9999999999999676,0.5572927034750786,0.7488604198592039
2022-02-10 00:00:00+00:00,avalanche,0.6423268463368426,0.6586271457999657,0.6592575912703548,0.6746811138356202,0.48657370783597287,0.6256721583430872,0.6251651353075227,0.5572927034750786,0.9999999999999991,0.6087614306134352
2022-02-10 00:00:00+00:00,litecoin,0.8691268565538124,0.8189387290978889,0.8178355308152433,0.7201568691465184,0.7581532813847093,0.751483701577225,0.7867967512377821,0.7488604198592039,0.6087614306134352,1.0000000000000044
2022-02-11 00:00:00+00:00,bitcoin,1.0000000000000004,0.8659867346775256,0.8009984784590317,0.7489475109332232,0.6986649389578535,0.7550796977216298,0.8139936393240638,0.7295118901052859,0.6415080087627072,0.8704734494893078
2022-02-11 00:00:00+00:00,ethereum,0.8659867346775256,0.9999999999999989,0.8685308209823054,0.8121238010360103,0.6663847977459431,0.7421833509706872,0.8022399675673018,0.6756172810418786,0.6532963647829431,0.8204783816058443
2022-02-11 00:00:00+00:00,binancecoin,0.8009984784590317,0.8685308209823054,1.0000000000000004,0.7634160214521665,0.6510149860666221,0.6939353742901212,0.783452332533875,0.7070947002125271,0.6602375686522016,0.8204056862349929
2022-02-11 00:00:00+00:00,solana,0.7489475109332232,0.8121238010360103,0.7634160214521665,1.0000000000000007,0.6344533301870229,0.6392310631898475,0.7515122571011777,0.6121259541344503,0.6678650686691224,0.7212850768792145
2022-02-11 00:00:00+00:00,cardano,0.6986649389578535,0.6663847977459431,0.6510149860666221,0.6344533301870229,0.9999999999999983,0.6727136999709046,0.6650421162727559,0.5976505603207579,0.4846326226987176,0.7600233995459403
2022-02-11 00:00:00+00:00,xrp,0.7550796977216298,0.7421833509706872,0.6939353742901212,0.6392310631898475,0.6727136999709046,0.9999999999999998,0.6736003959565378,0.6731942808300295,0.6195998371592083,0.752297383219124
2022-02-11 00:00:00+00:00,polkadot,0.8139936393240638,0.8022399675673018,0.783452332533875,0.7515122571011777,0.6650421162727559,0.6736003959565378,0.9999999999999968,0.6870047131318886,0.619340860345331,0.7869895158151767
2022-02-11 00:00:00+00:00,dogecoin,0.7295118901052859,0.6756172810418786,0.7070947002125271,0.6121259541344503,0.5976505603207579,0.6731942808300295,0.6870047131318886,0.9999999999999677,0.5541732227522747,0.7516169099957491
2022-02-11 00:00:00+00:00,avalanche,0.6415080087627072,0.6532963647829431,0.6602375686522016,0.6678650686691224,0.4846326226987176,0.6195998371592083,0.619340860345331,0.5541732227522747,0.9999999999999989,0.6048192506864378
2022-02-11 00:00:00+00:00,litecoin,0.8704734494893078,0.8204783816058443,0.8204056862349929,0.7212850768792145,0.7600233995459403,0.752297383219124,0.7869895158151767,0.7516169099957491,0.6048192506864378,1.000000000000004
2022-02-12 00:00:00+00:00,bitcoin,1.0000000000000002,0.8667298460914087,0.8042846518235989,0.7513549217702168,0.7005647595286145,0.7531928783762756,0.8143874634511042,0.7311006633284914,0.655551241240991,0.8706167949509662
2022-02-12 00:00:00+00:00,ethereum,0.8667298460914087,0.999999999999999,0.873999168842299,0.8198583227726032,0.6709161133747221,0.7452722743968153,0.806724775647549,0.6795296060917165,0.6768931353919567,0.8246124311680286
2022-02-12 00:00:00+00:00,binancecoin,0.8042846518235989,0.873999168842299,1.0000000000000004,0.7608306067370045,0.6560509879088334,0.6970528369722282,0.7833789018308135,0.7094923532943188,0.6594058411500361,0.8205431648454488
2022-02-12 00:00:00+00:00,solana,0.7513549217702168,0.8198583227726032,0.7608306067370045,1.0000000000000007,0.6438395196787031,0.6539390394372722,0.7563428811842156,0.6167227188697487,0.6726699313466893,0.7261508099597631
2022-02-12 00:00:00+00:00,cardano,0.7005647595286145,0.6709161133747221,0.6560509879088334,0.6438395196787031,0.9999999999999981,0.678451314682387,0.6712722386933606,0.6020887793596011,0.5047896950987095,0.7645932839640857
2022-02-12 00:00:00+00:00,xrp,0.7531928783762756,0.7452722743968153,0.6970528369722282,0.6539390394372722,0.678451314682387,1.0,0.6828398026303513,0.6761863899006072,0.6469312552954366,0.7585282193461819
2022-02-12 00:00:00+00:00,polkadot,0.8143874634511042,0.806724775647549,0.7833789018308135,0.7563428811842156,0.6712722386933606,0.6828398026303513,0.9999999999999967,0.6899037367272451,0.6313622037234488,0.7902391220958259
2022-02-12 00:00:00+00:00,dogecoin,0.7311006633284914,0.6795296060917165,0.7094923532943188,0.6167227188697487,0.6020887793596011,0.6761863899006072,0.6899037367272451,0.9999999999999679,0.5662815146053489,0.7538076053932868
2022-02-12 00:00:00+00:00,avalanche,0.655551241240991,0.6768931353919567,0.6594058411500361,0.6726699313466893,0.5047896950987095,0.6469312552954366,0.6313622037234488,0.5662815146053489,0.9999999999999992,0.6164603376758027
2022-02-12 00:00:00+00:00,litecoin,0.8706167949509662,0.8246124311680286,0.8205431648454488,0.7261508099597631,0.7645932839640857,0.7585282193461819,0.7902391220958259,0.7538076053932868,0.6164603376758027,1.0000000000000042
2022-02-13 00:00:00+00:00,bitcoin,1.0,0.868232690403812,0.8044052975369013,0.7527046729292334,0.7012215795187426,0.7396284151187478,0.8167727112967992,0.7309324784553195,0.6587732697665046,0.8760231817824409
2022-02-13 00:00:00+00:00,ethereum,0.868232690403812,0.999999999999999,0.8738045866240292,0.8198569263826131,0.6705033024025092,0.7309522819346856,0.8068216125097236,0.6797506202828565,0.6772026992623569,0.8389555959328695
2022-02-13 00:00:00+00:00,binancecoin,0.8044052975369013,0.8738045866240292,1.0000000000000007,0.7607130757548566,0.6545034598683045,0.6887401051707057,0.7835438713144929,0.7091891572821468,0.6598066878549717,0.8319665165017086
2022-02-13 00:00:00+00:00,solana,0.7527046729292334,0.8198569263826131,0.7607130757548566,1.0000000000000004,0.6433980701332259,0.6416473520127995,0.7564174038018653,0.6169564039046095,0.6729261193263201,0.7389811933961953
2022-02-13 00:00:00+00:00,cardano,0.7012215795187426,0.6705033024025092,0.6545034598683045,0.6433980701332259,0.9999999999999981,0.6581944772606853,0.6709985198853603,0.6016945584939148,0.5051614448699041,0.7760864599668382
2022-02-13 00:00:00+00:00,xrp,0.7396284151187478,0.7309522819346856,0.6887401051707057,0.6416473520127995,0.6581944772606853,0.9999999999999998,0.6697485835725061,0.6641887662390283,0.6328464996239126,0.7613118290567695
2022-02-13 00:00:00+00:00,polkadot,0.8167727112967992,0.8068216125097236,0.7835438713144929,0.7564174038018653,0.6709985198853603,0.6697485835725061,0.9999999999999969,0.6906321189126667,0.6312950332448911,0.8068710153634611
2022-02-13 00:00:00+00:00,dogecoin,0.7309324784553195,0.6797506202828565,0.7091891572821468,0.6169564039046095,0.6016945584939148,0.6641887662390283,0.6906321189126667,0.9999999999999681,0.5675294285905809,0.761979936531138
2022-02-13 00:00:00+00:00,avalanche,0.6587732697665046,0.6772026992623569,0.6598066878549717,0.6729261193263201,0.5051614448699041,0.6328464996239126,0.6312950332448911,0.5675294285905809,0.999999999999999,0.6328599420583927
2022-02-13 00:00:00+00:00,litecoin,0.8760231817824409,0.8389555959328695,0.8319665165017086,0.7389811933961953,0.7760864599668382,0.7613118290567695,0.8068710153634611,0.761979936531138,0.6328599420583927,1.0000000000000042
2022-02-14 00:00:00+00:00,bitcoin,1.0000000000000002,0.8684784815212624,0.8032072993186374,0.7545957368869507,0.7018800127109419,0.7391699443623483,0.8162326092249279,0.7287593863150427,0.6568578323962374,0.8755651925425724
2022-02-14 00:00:00+00:00,ethereum,0.8684784815212624,0.9999999999999989,0.8741923954018035,0.820457869963955,0.6704567737294611,0.7308006030687407,0.8063363734855304,0.6757802844898181,0.6766046096812712,0.8406489012428069
2022-02-14 00:00:00+00:00,binancecoin,0.8032072993186374,0.8741923954018035,1.0000000000000007,0.7629671581410286,0.6550111253368128,0.6887647511680844,0.7823388835815004,0.7046240194579746,0.6593297729910367,0.8312576030555028
2022-02-14 00:00:00+00:00,solana,0.7545957368869507,0.820457869963955,0.7629671581410286,1.0000000000000007,0.6435654341097006,0.6424851670506875,0.7570607350257822,0.6130333608443379,0.6738427543643575,0.7433396849843705
2022-02-14 00:00:00+00:00,cardano,0.7018800127109419,0.6704567737294611,0.6550111253368128,0.6435654341097006,0.9999999999999983,0.658056614330907,0.6709915610688043,0.5989126038734605,0.504619559492989,0.7786610835161896
2022-02-14 00:00:00+00:00,xrp,0.7391699443623483,0.7308006030687407,0.6887647511680844,0.6424851670506875,0.658056614330907,0.9999999999999996,0.668624507802162,0.6589207517666739,0.6328943749897039,0.762289289538374
2022-02-14 00:00:00+00:00,polkadot,0.8162326092249279,0.8063363734855304,0.7823388835815004,0.7570607350257822,0.6709915610688043,0.668624507802162,0.9999999999999969,0.6889420687583616,0.6287427957830795,0.8067628191139199
2022-02-14 00:00:00+00:00,dogecoin,0.7287593863150427,0.6757802844898181,0.7046240194579746,0.6130333608443379,0.5989126038734605,0.6589207517666739,0.6889420687583616,0.9999999999999682,0.5593298466988633,0.7601650119337133
2022-02-14 00:00:00+00:00,avalanche,0.6568578323962374,0.6766046096812712,0.6593297729910367,0.6738427543643575,0.504619559492989,0.6328943749897039,0.6287427957830795,0.5593298466988633,0.999999999999999,0.6320102112329259
2022-02-14 00:00:00+00:00,litecoin,0.8755651925425724,0.8406489012428069,0.8312576030555028,0.7433396849843705,0.7786610835161896,0.762289289538374,0.8067628191139199,0.7601650119337133,0.6320102112329259,1.0000000000000044
2022-02-15 00:00:00+00:00,bitcoin,1.0000000000000002,0.8649057144427574,0.7979086436697912,0.7496868830177759,0.6957230909461184,0.7313736064947863,0.8111616534129592,0.7188679972688196,0.6829365679739683,0.8728890083119273
2022-02-15 00:00:00+00:00,ethereum,0.8649057144427574,0.999999999999999,0.8705373786252559,0.8171764282268775,0.6633253381033332,0.7221402536363544,0.8006185500273879,0.6634568660269047,0.7056252430934102,0.8345192803152226
2022-02-15 00:00:00+00:00,binancecoin,0.7979086436697912,0.8705373786252559,1.0000000000000009,0.7579772548686923,0.6477035055059999,0.6797628042616707,0.7764375246490501,0.6940858811075306,0.6864382938699951,0.825895943786246
2022-02-15 00:00:00+00:00,solana,0.7496868830177759,0.8171764282268775,0.7579772548686923,1.0000000000000007,0.636666683354877,0.6317816533494196,0.7500625523399164,0.5996022363608761,0.6957919593216224,0.736722465315683
2022-02-15 00:00:00+00:00,cardano,0.6957230909461184,0.6633253381033332,0.6477035055059999,0.636666683354877,0.9999999999999983,0.6506345122363174,0.6643136593330514,0.5890358428965587,0.5224853382042162,0.7766611997162715
2022-02-15 00:00:00+00:00,xrp,0.7313736064947863,0.7221402536363544,0.6797628042616707,0.6317816533494196,0.6506345122363174,1.0,0.6610650374028285,0.6508857843997633,0.6512902280935648,0.7580851603794704
2022-02-15 00:00:00+00:00,polkadot,0.8111616534129592,0.8006185500273879,0.7764375246490501,0.7500625523399164,0.6643136593330514,0.6610650374028285,0.9999999999999967,0.6807710877438103,0.6493778757473255,0.8040060068499286
2022-02-15 00:00:00+00:00,dogecoin,0.7188679972688196,0.6634568660269047,0.6940858811075306,0.5996022363608761,0.5890358428965587,0.6508857843997633,0.6807710877438103,0.9999999999999677,0.5781356814735519,0.7534100672309958
2022-02-15 00:00:00+00:00,avalanche,0.6829365679739683,0.7056252430934102,0.6864382938699951,0.6957919593216224,0.5224853382042162,0.6512902280935648,0.6493778757473255,0.5781356814735519,0.999999999999999,0.6759400332656738
2022-02-15 00:00:00+00:00,litecoin,0.8728890083119273,0.8345192803152226,0.825895943786246,0.736722465315683,0.7766611997162715,0.7580851603794704,0.8040060068499286,0.7534100672309958,0.6759400332656738,1.0000000000000047
2022-02-16 00:00:00+00:00,bitcoin,1.0,0.8681799616002062,0.805082749897257,0.7565865172989492,0.7010944077402214,0.7373032609879259,0.8175639591621594,0.7221469155503099,0.6967039742030506,0.875867949524127
